match_id,division,match_date,section,team,player,goals,goal_minutes,source_url,note
2025_D2_m52,2部,2025-10-13,第13節,大宮アルディージャVENTUS U15,小口彩理,1,41分,https://u15.kantolsl.com/2025/div2/m52,
2025_D2_m52,2部,2025-10-13,第13節,大宮アルディージャVENTUS U15,比留間きり,1,45分,https://u15.kantolsl.com/2025/div2/m52,
2025_D2_m52,2部,2025-10-13,第13節,大宮アルディージャVENTUS U15,岩崎かえら,1,54分,https://u15.kantolsl.com/2025/div2/m52,
2025_D2_m52,2部,2025-10-13,第13節,大宮アルディージャVENTUS U15,林果奈実,1,56分,https://u15.kantolsl.com/2025/div2/m52,
2025_D2_m52,2部,2025-10-13,第13節,大宮アルディージャVENTUS U15,村上菜葉,1,66分,https://u15.kantolsl.com/2025/div2/m52,
2025_D2_m53,2部,2025-11-16,第14節,十文字中学校,清水うらら,1,23分,https://u15.kantolsl.com/2025/div2/m53,
2025_D2_m53,2部,2025-11-16,第14節,INAC千葉CRAVO FC,武井ふうこ,1,11分,https://u15.kantolsl.com/2025/div2/m53,
2025_D2_m53,2部,2025-11-16,第14節,INAC千葉CRAVO FC,阿久津三希,1,35分,https://u15.kantolsl.com/2025/div2/m53,
2025_D2_m53,2部,2025-11-16,第14節,INAC千葉CRAVO FC,牧野菜々,1,40分,https://u15.kantolsl.com/2025/div2/m53,
2025_D2_m53,2部,2025-11-16,第14節,INAC千葉CRAVO FC,齊藤楓花,1,40分,https://u15.kantolsl.com/2025/div2/m53,
2025_D2_m54,2部,2025-11-16,第14節,スフィーダ世田谷FCユース,角鹿妃南,1,37分,https://u15.kantolsl.com/2025/div2/m54,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m54,2部,2025-11-16,第14節,スフィーダ世田谷FCユース,村田紗菜,1,42分,https://u15.kantolsl.com/2025/div2/m54,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m54,2部,2025-11-16,第14節,スフィーダ世田谷FCユース,甲斐佳音,1,73分,https://u15.kantolsl.com/2025/div2/m54,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m54,2部,2025-11-16,第14節,栃木SCレディース,奈良凪紗,2,38分|70分,https://u15.kantolsl.com/2025/div2/m54,
2025_D2_m54,2部,2025-11-16,第14節,栃木SCレディース,森田梨愛,1,63分,https://u15.kantolsl.com/2025/div2/m54,
2025_D2_m55,2部,2025-11-15,第14節,TRAUM SVレディースU-15,舘崎舞彩子,1,43分,https://u15.kantolsl.com/2025/div2/m55,
2025_D2_m55,2部,2025-11-15,第14節,ザスパ群馬レディースU-15,品川結衣,2,5分|46分,https://u15.kantolsl.com/2025/div2/m55,
2025_D2_m55,2部,2025-11-15,第14節,ザスパ群馬レディースU-15,茂木暖,1,7分,https://u15.kantolsl.com/2025/div2/m55,
2025_D2_m55,2部,2025-11-15,第14節,ザスパ群馬レディースU-15,石川りん花,1,72分,https://u15.kantolsl.com/2025/div2/m55,
2025_D2_m56,2部,2025-11-16,第14節,大宮アルディージャVENTUS U15,中村詩,1,35分,https://u15.kantolsl.com/2025/div2/m56,
2025_D2_m56,2部,2025-11-16,第14節,大宮アルディージャVENTUS U15,奥田利咲,1,51分,https://u15.kantolsl.com/2025/div2/m56,
